"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"201",0,0,2300,346,0,34600,2,0,1,1,6,2,8834,39680,49771,37750,6.494,29.169,36.587,27.75,86190,0.3,79180,39
"202",0,0,621,130,0,29200,2,0,0,1,73,22,1298,2735,1749,897,19.434,40.949,26.187,13.43,86190,0.3,79180,22
"203",0,0,1254,168,0,33200,2,0,1,1,21,1,2177,3521,3046,2053,20.163,32.611,28.212,19.015,86190,0.3,79180,22
"204",0,0,2119,303,5,95400,2,1,1,3,42,0,3457,5744,6336,4128,17.579,29.209,32.22,20.992,86190,0.3,79180,6
"205",0,0,1254,168,0,33200,2,0,1,1,21,1,630,3614,4072,4117,5.067,29.068,32.752,33.113,86190,0.3,79180,22
"206",0,0,3364,561,5,55400,2,0,1,1,39,3,1646,9432,4961,3665,8.354,47.868,25.178,18.6,86190,0.3,79180,15
"207",4,32,1767,331,0,36100,2,0,1,2,51,11,230,604,647,339,12.637,33.187,35.549,18.626,86190,0.3,79180,11
"208",0,0,3364,561,5,55400,2,0,1,1,39,3,29451,112932,144005,100674,7.609,29.177,37.205,26.01,86190,0.3,79180,15
"209",0,0,3382,489,0,29900,2,0,0,2,15,0,45849,106106,132685,125993,11.165,25.84,32.312,30.683,86190,0.3,79180,22
"210",0,0,1527,290,0,24400,2,0,1,2,98,0,25597,86947,155760,154662,6.052,20.556,36.826,36.566,86190,0.3,79180,10
"211",0,0,1254,168,0,33200,2,0,1,1,21,1,690,1804,1218,570,16.114,42.13,28.445,13.312,86190,0.3,79180,22
"212",3.5,71,5067,775,4,33100,2,0,1,2,7,1,26003,57726,72844,109446,9.775,21.7,27.383,41.142,86190,0.3,79180,28
"213",0,0,2189,313,3,40900,2,0,1,1,73,11,5673,9857,7781,3727,20.982,36.456,28.778,13.784,86190,0.3,79180,12
"214",0,0,1242,291,0,20066,2,0,1,1,10,0,208,657,582,376,11.41,36.039,31.925,20.625,86190,0.3,79180,15
"215",0,0,1993,325,5,42600,2,0,1,2,6,0,852,4237,3769,1646,8.111,40.337,35.882,15.67,86190,0.3,79180,18
"216",0,0,1692,263,1,37800,2,0,1,2,12,0,827,3354,4122,2344,7.767,31.502,38.715,22.016,86190,0.3,79180,3
"217",0,0,1692,263,1,37800,2,0,1,2,12,0,295,577,439,255,18.838,36.845,28.033,16.284,86190,0.3,79180,3
"218",3.6,100,1014,150,0,26100,2,0,0,1,8,0,7211,24610,20267,22794,9.63,32.865,27.065,30.44,86190,0.3,79180,12
"219",0,0,2189,313,1,40900,2,0,1,1,24,0,349434,358305,410360,471989,21.976,22.534,25.807,29.683,86190,0.3,79180,1
"220",0,0,2252,322,5,79200,2,0,0,1,43,0,2928,6146,5146,2413,17.604,36.951,30.938,14.507,86190,0.3,79180,12
"221",4.1,54,4928,732,0,45900,2,0,1,1,0,3,3685,6101,5159,3037,20.493,33.928,28.69,16.889,86190,0.3,79180,36
"222",0,0,2252,322,5,79200,2,0,0,1,43,0,10684,22738,22476,14875,15.096,32.128,31.758,21.018,86190,0.3,79180,12
"223",0,0,2252,322,5,79200,2,0,0,1,43,0,9797,28238,35148,23153,10.17,29.312,36.485,24.034,86190,0.3,79180,12
"224",0,0,783,127,1,26400,2,0,0,2,51,0,31598,57508,75413,47525,14.902,27.121,35.565,22.413,86190,0.3,79180,26
"225",0,0,6587,992,0,40400,2,0,0,1,10,2,11205,36794,38961,22542,10.233,33.601,35.58,20.586,86190,0.3,79180,16
"226",3.6,101,1214,212,2,41800,2,0,1,2,7,4,63865,82555,107758,214085,13.639,17.63,23.012,45.719,86190,0.3,79180,4
"227",0,0,2987,449,2,36300,2,0,0,1,42,0,2928,6146,5146,2413,17.604,36.951,30.938,14.507,86190,0.3,79180,20
"228",0,0,6587,992,0,40400,2,0,0,1,10,2,2938,5284,3253,1086,23.39,42.067,25.898,8.646,86190,0.3,79180,16
"229",0,0,2987,449,2,36300,2,0,0,1,42,0,9797,28238,35148,23153,10.17,29.312,36.485,24.034,86190,0.3,79180,20
"230",0,0,2987,449,2,36300,2,0,0,1,42,0,1322,2586,1204,615,23.084,45.155,21.023,10.739,86190,0.3,79180,20
"231",0,0,1492,224,2,25700,2,0,1,2,6,0,816,2473,2301,1131,12.141,36.795,34.236,16.828,86190,0.3,79180,19
"232",0,0,270,124,0,30000,2,0,0,1,73,0,3199,11719,8258,4577,11.527,42.226,29.755,16.492,86190,0.3,79180,4
"233",0,0,270,124,0,30000,2,0,0,1,73,0,3286,14559,18225,15988,6.312,27.967,35.009,30.712,86190,0.3,79180,4
"234",0,0,270,124,0,30000,2,0,0,1,73,0,2824,8441,9778,5647,10.581,31.626,36.635,21.158,86190,0.3,79180,4
"235",0,0,350,84,0.7,31100,2,0,0,2,11,2,159,589,685,425,8.558,31.701,36.868,22.874,86190,0.3,79180,14
"236",0,0,350,84,0.7,31100,2,0,0,2,11,2,1291,5239,8173,6339,6.135,24.898,38.841,30.125,86190,0.3,79180,14
"237",4.3,79,12239,1782,4,68100,2,0,1,1,8,10,84024,83389,135018,366564,12.56,12.465,20.182,54.793,86190,0.3,79180,83
"238",0,0,270,124,0,30000,2,0,0,1,95,0,3097,11523,6044,4381,12.366,46.009,24.133,17.493,86190,0.3,79180,15
"239",4,63,1534,226,0,28100,2,0,1,2,0,17,60284,176304,212550,224744,8.946,26.162,31.541,33.351,86190,0.3,79180,17
"240",4,77,1427,189,10,41700,2,0,0,1,25,0,1201,1644,1531,432,24.979,34.193,31.843,8.985,86190,0.3,79180,20
"241",4,77,1427,189,10,41700,2,0,0,1,25,0,5095,10422,7268,3502,19.382,39.647,27.649,13.322,86190,0.3,79180,20
"242",2.9,366,4472,719,2,43800,2,0,1,2,56,0,1829,2835,2270,1897,20.711,32.103,25.705,21.481,86190,0.3,79180,19
"243",0,0,1581,297,0,54500,2,0,1,2,11,10,3457,5744,6336,4128,17.579,29.209,32.22,20.992,86190,0.3,79180,14
"244",0,0,905,124,3,30415,2,0,0,1,16,9,1054,1998,1590,1270,17.828,33.796,26.894,21.482,86190,0.3,79180,12
"245",0,0,868,154,0,32000,2,0,0,1,10,0,2109,4778,2981,1495,18.56,42.049,26.234,13.157,86190,0.3,79180,4
"246",0,0,905,124,3,30415,2,0,0,1,16,9,295,577,439,255,18.838,36.845,28.033,16.284,86190,0.3,79180,12
"247",0,0,3550,539,0,115900,2,0,0,1,0,3,160845,155318,173507,747953,12.996,12.55,14.019,60.435,86190,0.3,79180,5
"248",3,12,626,107,4,73200,2,0,0,3,79,0,508,993,627,263,21.246,41.531,26.223,11,86190,0.3,79180,19
"249",0,0,3364,561,5,55400,2,0,1,1,39,3,3636,7645,3461,1319,22.639,47.6,21.549,8.212,86190,0.3,79180,15
"250",3.3,0,901,217,3,27200,2,0,0,1,97,0,45849,106106,132685,125993,11.165,25.84,32.312,30.683,86190,0.3,79180,5
"251",0,0,4356,630,2,64600,2,1,1,2,7,3,63865,82555,107758,214085,13.639,17.63,23.012,45.719,86190,0.3,79180,18
"252",3,23,3992,615,3,60100,2,0,0,3,9,0,26276,101107,99304,122157,7.532,28.983,28.467,35.018,86190,0.3,79180,30
"253",3.7,97,664,132,0,28900,2,1,1,1,19,0,32080,58498,60812,44783,16.353,29.82,30.999,22.828,86190,0.3,79180,21
"254",3.1,12,1066,196,0,39300,2,0,0,1,17,0,1758,6563,3989,1915,12.359,46.137,28.042,13.462,86190,0.3,79180,16
"255",0,0,6587,992,0,40400,2,0,0,1,10,2,121,369,312,189,12.21,37.235,31.483,19.072,86190,0.3,79180,16
"256",0,0,1254,168,0,33200,2,0,1,1,21,1,5068,20385,18259,13406,8.873,35.689,31.967,23.471,86190,0.3,79180,22
"257",5,81,217,86,5,33000,2,0,0,1,44,3,4154,10695,8453,3912,15.264,39.3,31.061,14.375,86190,0.3,79180,24
"258",0,0,1993,325,5,42600,2,0,1,2,6,0,505,2195,1975,988,8.918,38.76,34.876,17.447,86190,0.3,79180,18
"259",4,32,1767,331,0,36100,2,0,1,2,51,11,7551,13755,12127,7877,18.279,33.297,29.356,19.068,86190,0.3,79180,11
"260",0,0,1985,359,0,50500,2,0,0,1,98,0,34804,140207,124922,270904,6.097,24.562,21.884,47.457,86190,0.3,79180,16
"261",0,0,1993,325,5,42600,2,0,1,2,6,0,3120,11454,16210,12334,7.236,26.564,37.595,28.605,86190,0.3,79180,18
"262",0,0,1993,325,5,42600,2,0,1,2,6,0,2642,5559,3505,2243,18.94,39.852,25.127,16.08,86190,0.3,79180,18
"263",0,0,1993,325,5,42600,2,0,1,2,6,0,4911,10725,9017,4558,16.812,36.716,30.869,15.604,86190,0.3,79180,18
"264",5,92,761,120,1,35700,2,0,0,1,26,13,1165,7059,8293,5419,5.311,32.18,37.805,24.704,86190,0.3,79180,32
"265",3,10,722,187,5,44700,2,0,1,2,8,2,3040,14652,13539,13580,6.784,32.697,30.214,30.305,86190,0.3,79180,20
"266",0,0,1985,359,0,50500,2,0,0,1,98,0,44501,81042,100021,110906,13.226,24.086,29.727,32.962,86190,0.3,79180,16
"267",4,32,1767,331,0,36100,2,0,1,2,51,11,7615,15270,9565,4669,20.515,41.138,25.768,12.578,86190,0.3,79180,11
"268",4,2,2070,312,2,48900,2,0,0,3,35,0,2273,9899,14600,24144,4.464,19.442,28.675,47.419,86190,0.3,79180,25
"269",2.8,123,6402,965,0,39400,2,0,1,2,30,0,2974,9267,5021,2214,15.27,47.582,25.78,11.368,86190,0.3,79180,8
"270",0,0,1985,359,0,50500,2,0,0,1,98,0,3381,6980,5077,3067,18.271,37.72,27.436,16.574,86190,0.3,79180,16
"271",2.8,123,6402,965,0,39400,2,0,1,2,30,0,5639,14179,16573,8297,12.619,31.729,37.086,18.567,86190,0.3,79180,8
"272",2.8,123,6402,965,0,39400,2,0,1,2,30,0,1743,7011,7550,4272,8.471,34.074,36.693,20.762,86190,0.3,79180,8
"273",0,0,6300,938,1,35200,2,0,0,2,6,15,1322,2586,1204,615,23.084,45.155,21.023,10.739,86190,0.3,79180,15
"274",0,0,783,127,1,26400,2,0,0,2,51,0,1752,4930,3906,1915,14.013,39.431,31.241,15.316,86190,0.3,79180,26
"275",0,0,350,84,0.7,31100,2,0,0,2,11,2,380,1148,1266,934,10.193,30.794,33.959,25.054,86190,0.3,79180,14
"276",0,0,270,124,0,30000,2,0,0,1,73,0,7522,19622,15792,12281,13.623,35.536,28.6,22.241,86190,0.3,79180,4
"277",0,0,270,124,0,30000,2,0,0,1,95,0,2980,9704,5556,3191,13.905,45.28,25.925,14.89,86190,0.3,79180,15
"278",3.6,85,4245,604,2,46600,2,0,1,2,74,0,3457,5744,6336,4128,17.579,29.209,32.22,20.992,86190,0.3,79180,32
"279",0,0,1703,333,0,56100,2,0,0,1,72,0,9610,18612,19412,11063,16.372,31.709,33.072,18.848,86190,0.3,79180,5
"280",0,0,2091,316,5,48400,2,0,1,3,7,1,2414,8594,8008,3663,10.644,37.894,35.31,16.152,86190,0.3,79180,42
"281",0,0,270,124,0,30000,2,0,0,1,95,0,2787,12077,11829,6412,8.419,36.481,35.732,19.369,86190,0.3,79180,15
"282",2.9,366,4472,719,2,43800,2,0,1,2,56,0,3277,5761,4344,1701,21.726,38.195,28.801,11.278,86190,0.3,79180,19
"283",0,0,1254,168,0,33200,2,0,1,1,21,1,49094,118111,138638,140254,11.005,26.477,31.078,31.44,86190,0.3,79180,22
"284",0,0,270,124,0,30000,2,0,0,1,95,0,3199,11719,8258,4577,11.527,42.226,29.755,16.492,86190,0.3,79180,15
"285",0,0,341,77,0,24700,2,0,1,2,73,1,2305,8693,7158,2902,10.946,41.281,33.992,13.781,86190,0.3,79180,9
"286",0,0,270,124,0,30000,2,0,0,1,95,0,7522,19622,15792,12281,13.623,35.536,28.6,22.241,86190,0.3,79180,15
"287",0,0,3482,569,0.3,50700,2,0,1,3,70,1,3457,5744,6336,4128,17.579,29.209,32.22,20.992,86190,0.3,79180,15
"288",0,0,3550,539,0,115900,2,0,0,1,0,3,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,86190,0.3,79180,5
"289",0,0,905,124,3,30415,2,0,0,1,16,9,491,1098,1213,773,13.734,30.713,33.93,21.622,86190,0.3,79180,12
"290",3.5,86,2464,379,0.5,23000,2,0,0,1,3,3,1544,2285,1458,833,25.229,37.337,23.824,13.611,86190,0.3,79180,23
"291",4.5,58,2112,337,2,38000,2,0,0,2,17,0,7864,30723,46723,109822,4.03,15.745,23.944,56.281,86190,0.3,79180,12
"292",0,0,2189,313,3,40900,2,0,1,1,73,11,349434,358305,410360,471989,21.976,22.534,25.807,29.683,86190,0.3,79180,12
"293",0,0,1254,168,0,33200,2,0,1,1,21,1,1012,5229,4216,2708,7.687,39.719,32.024,20.57,86190,0.3,79180,22
"294",3.7,85,1163,231,0.7,52200,2,0,1,2,5,3,8834,39680,49771,37750,6.494,29.169,36.587,27.75,86190,0.3,79180,26
"295",3.6,100,1014,150,0,26100,2,0,0,1,8,0,2603,13801,7756,5458,8.789,46.597,26.187,18.428,86190,0.3,79180,12
"296",0,0,6587,992,0,40400,2,0,0,1,10,2,3828,13573,7382,4780,12.949,45.912,24.97,16.169,86190,0.3,79180,16
"297",3.6,53,4113,650,1,33100,2,0,1,2,61,0,857,4533,4982,3022,6.398,33.844,37.196,22.562,86190,0.3,79180,4
"298",3.6,53,4113,650,1,33100,2,0,1,2,61,0,1322,2586,1204,615,23.084,45.155,21.023,10.739,86190,0.3,79180,4
"299",0,0,1559,291,2,34400,2,0,1,1,22,4,14583,47176,46310,29781,10.579,34.223,33.594,21.604,86190,0.3,79180,4
"300",0,0,5636,805,0,39900,2,0,1,3,92,2,799,2529,1525,907,13.872,43.906,26.476,15.747,86190,0.3,79180,14
"301",4.8,6,823,111,0,47100,2,0,0,3,61,0,7589,12868,14153,4710,19.301,32.726,35.994,11.979,86190,0.3,79180,26
"302",0,0,6587,992,0,40400,2,0,0,1,10,2,11615,29508,33941,19314,12.307,31.266,35.963,20.465,86190,0.3,79180,16
"303",0,0,6587,992,0,40400,2,0,0,1,10,2,46709,134772,142523,135098,10.174,29.356,31.044,29.427,86190,0.3,79180,16
"304",4.3,130,3953,618,3,48200,2,0,1,2,23,0,81522,173824,182073,185226,13.093,27.917,29.242,29.748,86190,0.3,79180,18
"305",3,23,3255,552,1,37000,2,0,1,2,1,0,4956,14568,29233,25570,6.668,19.6,39.33,34.402,86190,0.3,79180,24
"306",0,0,783,127,1,26400,2,0,0,2,51,0,34257,93747,77785,46351,13.586,37.181,30.85,18.383,86190,0.3,79180,26
"307",2.9,84,1324,196,3,38500,2,0,1,2,18,2,3876,11926,10083,7014,11.782,36.25,30.648,21.32,86190,0.3,79180,12
"308",3,49,4035,599,0,54400,2,0,1,3,23,0,1486,3886,2072,948,17.707,46.306,24.69,11.296,86190,0.3,79180,6
"309",4,2,2070,312,2,48900,2,0,0,3,35,0,349434,358305,410360,471989,21.976,22.534,25.807,29.683,86190,0.3,79180,25
"310",4,2,2070,312,2,48900,2,0,0,3,35,0,5673,9857,7781,3727,20.982,36.456,28.778,13.784,86190,0.3,79180,25
"311",0,0,1619,241,0,28900,2,0,0,2,15,2,10161,29254,34469,26095,10.163,29.26,34.476,26.1,86190,0.3,79180,10
"312",0,0,1492,224,2,25700,2,0,1,2,6,0,809,2271,2023,875,13.533,37.989,33.841,14.637,86190,0.3,79180,19
"313",0,0,783,127,1,26400,2,0,0,2,51,0,87220,171007,173367,176465,14.344,28.123,28.512,29.021,86190,0.3,79180,26
"314",0,0,1985,359,0,50500,2,0,0,1,98,0,1345,3559,2273,1121,16.209,42.89,27.392,13.509,86190,0.3,79180,16
"315",0,0,783,127,1,26400,2,0,0,2,51,0,3859,6480,4845,2218,22.176,37.237,27.842,12.746,86190,0.3,79180,26
"316",0,0,1254,168,0,33200,2,0,1,1,21,1,18966,49975,54395,27869,12.543,33.051,35.974,18.431,86190,0.3,79180,22
"317",0,0,1429,254,0.5,32000,2,0,1,2,31,2,6013,17215,12437,9066,13.443,38.486,27.804,20.268,86190,0.3,79180,32
"318",3.6,16,2921,432,2,52400,2,0,0,1,53,0,295,577,439,255,18.838,36.845,28.033,16.284,86190,0.3,79180,1
"319",3.6,16,2921,432,2,52400,2,0,0,1,53,0,827,3354,4122,2344,7.767,31.502,38.715,22.016,86190,0.3,79180,1
"320",3.6,63,3423,594,3,35100,2,0,1,2,90,0,8834,39680,49771,37750,6.494,29.169,36.587,27.75,86190,0.3,79180,19
"321",0,0,1254,168,0,33200,2,0,1,1,21,1,7231,25083,26084,15294,9.812,34.038,35.396,20.754,86190,0.3,79180,22
"322",3.6,16,2921,432,2,52400,2,0,0,1,53,0,401,1979,2254,1567,6.467,31.914,36.349,25.27,86190,0.3,79180,1
"323",0,0,1254,168,0,33200,2,0,1,1,21,1,1352,5434,8277,9542,5.495,22.085,33.64,38.781,86190,0.3,79180,22
"324",3.6,16,2921,432,2,52400,2,0,0,1,53,0,53291,145945,148387,192127,9.873,27.039,27.492,35.596,86190,0.3,79180,1
"325",0,0,270,124,0,30000,2,0,0,1,95,0,2824,8441,9778,5647,10.581,31.626,36.635,21.158,86190,0.3,79180,15
"326",0,0,905,124,3,30415,2,0,0,1,16,9,827,3354,4122,2344,7.767,31.502,38.715,22.016,86190,0.3,79180,12
"327",3.5,348,1706,242,0.3,48900,2,0,0,3,29,1,327,1453,2052,1415,6.232,27.692,39.108,26.968,86190,0.3,79180,20
"328",0,0,1254,168,0,33200,2,0,1,1,21,1,3792,8584,10025,4404,14.147,32.024,37.4,16.43,86190,0.3,79180,22
"329",3.6,100,1014,150,0,26100,2,0,0,1,8,0,5854,11804,6090,3601,21.405,43.161,22.268,13.167,86190,0.3,79180,12
"330",0,0,2726,420,0,36500,2,0,1,1,18,0,10590,13913,20218,125092,6.236,8.193,11.906,73.665,86190,0.3,79180,21
"331",0,0,1527,290,0,24400,2,0,1,2,98,0,117532,121458,151875,108231,23.549,24.336,30.43,21.685,86190,0.3,79180,10
"332",0,0,4943,774,0,38400,2,1,1,2,10,2,2273,9899,14600,24144,4.464,19.442,28.675,47.419,86190,0.3,79180,17
"333",0,0,1162,156,3,0,3,0,0,0,26,1,3152,13138,10763,14681,7.553,31.48,25.79,35.178,86190,0.3,79180,12
"334",0,0,1692,263,1,37800,2,0,1,2,12,0,1054,1998,1590,1270,17.828,33.796,26.894,21.482,86190,0.3,79180,3
"335",0,0,1421,280,0,56500,2,0,0,3,95,0,8720,22334,14526,10107,15.659,40.106,26.085,18.15,86190,0.3,79180,18
"336",3,23,3992,615,3,60100,2,0,0,3,9,0,1340,5827,6400,3292,7.948,34.563,37.962,19.527,86190,0.3,79180,30
"337",3.7,444,1886,296,5,31300,2,0,1,1,23,0,26276,101107,99304,122157,7.532,28.983,28.467,35.018,86190,0.3,79180,4
"338",0,0,2315,358,0,38000,2,0,0,1,2,10,25033,33995,46579,93382,12.58,17.084,23.408,46.928,86190,0.3,79180,94
"339",0,0,1692,263,1,37800,2,0,1,2,12,0,29777,66058,75474,72020,12.237,27.148,31.017,29.598,86190,0.3,79180,3
"340",3.6,100,1014,150,0,26100,2,0,0,1,8,0,3250,8188,7221,4154,14.246,35.892,31.653,18.209,86190,0.3,79180,12
"341",3.6,100,1014,150,0,26100,2,0,0,1,8,0,534,2554,1668,1157,9.031,43.193,28.209,19.567,86190,0.3,79180,12
"342",0,0,1993,325,5,42600,2,0,1,2,6,0,24528,79198,64801,69285,10.314,33.303,27.249,29.134,86190,0.3,79180,18
"343",3.6,100,1014,150,0,26100,2,0,0,1,8,0,1392,10085,10881,9065,4.43,32.094,34.628,28.848,86190,0.3,79180,12
"344",3.6,100,1014,150,0,26100,2,0,0,1,8,0,9030,21989,21058,21329,12.301,29.955,28.687,29.056,86190,0.3,79180,12
"345",3.6,100,1014,150,0,26100,2,0,0,1,8,0,4235,10190,9806,7497,13.348,32.117,30.906,23.629,86190,0.3,79180,12
"346",3.6,100,1014,150,0,26100,2,0,0,1,8,0,3004,5102,4218,2113,20.808,35.34,29.217,14.636,86190,0.3,79180,12
"347",3.6,100,1014,150,0,26100,2,0,0,1,8,0,3743,10044,7487,5334,14.067,37.748,28.138,20.047,86190,0.3,79180,12
"348",0,0,507,154,0,32000,2,0,0,1,41,0,66493,168347,156166,228322,10.736,27.182,25.215,36.866,86190,0.3,79180,8
"349",0,0,2987,449,2,36300,2,0,0,1,42,0,857,4533,4982,3022,6.398,33.844,37.196,22.562,86190,0.3,79180,20
"350",2.7,10,2875,502,0,26800,2,0,0,1,10,0,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,86190,0.3,79180,7
"351",3,49,4035,599,0,54400,2,0,1,3,23,0,1934,7703,4838,3216,10.932,43.542,27.347,18.179,86190,0.3,79180,6
"352",0,0,6300,938,1,35200,2,0,0,2,6,15,857,4533,4982,3022,6.398,33.844,37.196,22.562,86190,0.3,79180,15
"353",3.6,16,2921,432,2,52400,2,0,0,1,53,0,7864,30723,46723,109822,4.03,15.745,23.944,56.281,86190,0.3,79180,1
"354",4.3,45,3620,560,3.3,96800,2,0,1,3,14,1,533,2269,1996,1133,8.987,38.257,33.654,19.103,86190,0.3,79180,46
"355",2.2,88,2636,415,0,47600,2,0,1,1,92,2,6013,17215,12437,9066,13.443,38.486,27.804,20.268,86190,0.3,79180,20
"356",3,83,1260,248,0,24700,2,0,0,1,67,0,26003,57726,72844,109446,9.775,21.7,27.383,41.142,86190,0.3,79180,13
"357",3.6,16,2921,432,2,52400,2,0,0,1,53,0,592,2108,2186,912,10.21,36.357,37.703,15.73,86190,0.3,79180,1
"358",3.6,16,2921,432,2,52400,2,0,0,1,53,0,1054,1998,1590,1270,17.828,33.796,26.894,21.482,86190,0.3,79180,1
"359",0,0,1093,167,0,22300,2,0,1,1,3,14,1930,3479,3554,1927,17.723,31.947,32.635,17.695,86190,0.3,79180,52
"360",4,107,1163,186,2,25400,2,0,0,3,43,0,8720,22334,14526,10107,15.659,40.106,26.085,18.15,86190,0.3,79180,26
"361",3.6,16,2921,432,2,52400,2,0,0,1,53,0,29777,66058,75474,72020,12.237,27.148,31.017,29.598,86190,0.3,79180,1
"362",3.6,16,2921,432,2,52400,2,0,0,1,53,0,2460,3793,2585,1004,24.995,38.539,26.265,10.201,86190,0.3,79180,1
"363",0,0,1254,168,0,33200,2,0,1,1,21,1,6020,14454,10658,5765,16.316,39.174,28.886,15.625,86190,0.3,79180,22
"364",3.6,16,2921,432,2,52400,2,0,0,1,53,0,491,1098,1213,773,13.734,30.713,33.93,21.622,86190,0.3,79180,1
"365",0,0,1254,168,0,33200,2,0,1,1,21,1,27967,55351,52436,31374,16.734,33.119,31.375,18.772,86190,0.3,79180,22
"366",0,0,270,124,0,30000,2,0,0,1,95,0,3286,14559,18225,15988,6.312,27.967,35.009,30.712,86190,0.3,79180,15
"367",0,0,1254,168,0,33200,2,0,1,1,21,1,564,2062,1866,784,10.69,39.083,35.368,14.86,86190,0.3,79180,22
"368",0,0,6587,992,0,40400,2,0,0,1,10,2,7551,13755,12127,7877,18.279,33.297,29.356,19.068,86190,0.3,79180,16
"369",0,0,6587,992,0,40400,2,0,0,1,10,2,1217,5954,4338,2269,8.833,43.214,31.485,16.468,86190,0.3,79180,16
"370",0,0,1254,168,0,33200,2,0,1,1,21,1,2481,4406,5745,2427,16.475,29.258,38.15,16.117,86190,0.3,79180,22
"371",0,0,4943,774,0,38400,2,1,1,2,10,2,349434,358305,410360,471989,21.976,22.534,25.807,29.683,86190,0.3,79180,17
"372",3.7,253,1374,288,3,60400,2,0,0,3,48,1,10590,13913,20218,125092,6.236,8.193,11.906,73.665,86190,0.3,79180,5
"373",0,0,1692,263,1,37800,2,0,1,2,12,0,7864,30723,46723,109822,4.03,15.745,23.944,56.281,86190,0.3,79180,3
"374",3.7,85,1163,231,0.7,52200,2,0,1,2,5,3,48466,148088,199553,291365,7.05,21.541,29.027,42.382,86190,0.3,79180,26
"375",3.5,343,3849,641,3,35400,2,0,1,1,21,0,2164,9736,10446,5436,7.789,35.044,37.6,19.567,86190,0.3,79180,25
"376",0,0,1692,263,1,37800,2,0,1,2,12,0,592,2108,2186,912,10.21,36.357,37.703,15.73,86190,0.3,79180,3
"377",0,0,3096,491,4,53500,2,0,1,1,14,2,3729,9626,9203,5812,13.144,33.93,32.439,20.486,86190,0.3,79180,14
"378",0,0,6587,992,0,40400,2,0,0,1,10,2,478,3556,3108,1834,5.325,39.617,34.626,20.432,86190,0.3,79180,16
"379",0,0,1993,325,5,42600,2,0,1,2,6,0,8464,44591,33976,43431,6.488,34.179,26.043,33.29,86190,0.3,79180,18
"380",0,0,385,119,3,35600,2,0,0,3,46,2,48466,148088,199553,291365,7.05,21.541,29.027,42.382,86190,0.3,79180,5
"381",4,138,738,155,2,56900,2,0,1,1,2,0,9216,16478,16032,8621,18.305,32.729,31.843,17.123,86190,0.3,79180,22
"382",0,0,6587,992,0,40400,2,0,0,1,10,2,1561,3309,3237,1690,15.933,33.776,33.041,17.25,86190,0.3,79180,16
"383",0,0,1985,359,0,50500,2,0,0,1,98,0,2486,6884,9291,3983,10.979,30.401,41.031,17.59,86190,0.3,79180,16
"384",0,0,1058,142,0,29700,2,0,1,1,30,0,45849,106106,132685,125993,11.165,25.84,32.312,30.683,86190,0.3,79180,5
"385",4,32,1767,331,0,36100,2,0,1,2,51,11,46709,134772,142523,135098,10.174,29.356,31.044,29.427,86190,0.3,79180,11
"386",4,32,1767,331,0,36100,2,0,1,2,51,11,2888,4381,5809,3396,17.531,26.593,35.262,20.614,86190,0.3,79180,11
"387",4,32,1767,331,0,36100,2,0,1,2,51,11,3502,9500,5478,3753,15.751,42.729,24.639,16.88,86190,0.3,79180,11
"388",0,0,1312,255,0,38900,2,0,0,2,21,19,81522,173824,182073,185226,13.093,27.917,29.242,29.748,86190,0.3,79180,25
"389",0,0,1934,262,2,40900,2,0,1,1,36,11,5673,9857,7781,3727,20.982,36.456,28.778,13.784,86190,0.3,79180,23
"390",0,0,1985,359,0,50500,2,0,0,1,98,0,4552,6183,5743,2797,23.616,32.078,29.795,14.511,86190,0.3,79180,16
"391",0,0,1985,359,0,50500,2,0,0,1,98,0,2928,8467,6657,2907,13.97,40.398,31.762,13.87,86190,0.3,79180,16
"392",0,0,783,127,1,26400,2,0,0,2,51,0,4302,15593,10531,8491,11.054,40.067,27.06,21.818,86190,0.3,79180,26
"393",0,0,1985,359,0,50500,2,0,0,1,98,0,37595,102861,127311,94782,10.37,28.372,35.116,26.143,86190,0.3,79180,16
"394",4,47,1632,217,0,61500,2,0,0,3,14,8,7589,12868,14153,4710,19.301,32.726,35.994,11.979,86190,0.3,79180,23
"395",0,0,270,124,0,30000,2,0,0,1,73,0,3097,11523,6044,4381,12.366,46.009,24.133,17.493,86190,0.3,79180,4
"396",3.1,12,1066,196,0,39300,2,0,0,1,17,0,10774,24512,26882,19759,13.151,29.919,32.812,24.118,86190,0.3,79180,16
"397",0,0,5636,805,0,39900,2,0,1,3,92,2,10893,22999,21512,10792,16.456,34.744,32.497,16.303,86190,0.3,79180,14
"398",3,12,626,107,4,73200,2,0,0,3,79,0,1132,3732,4229,2715,9.587,31.606,35.815,22.993,86190,0.3,79180,19
"399",0,0,1682,329,0,26800,2,0,0,2,7,12,4903,22234,18232,18713,7.651,34.696,28.451,29.202,86190,0.3,79180,12
"400",0,0,1254,168,0,33200,2,0,1,1,21,1,23112,82567,122684,166867,5.848,20.891,31.041,42.22,86190,0.3,79180,22
"401",0,0,868,154,0,32000,2,0,0,1,10,0,894,2640,1180,685,16.559,48.898,21.856,12.688,86190,0.3,79180,4
